CustomerID,Name,Gender,City,State Code,State,Zip Code,Country,Continent,Birthday
1857984,Matthew Mullen,Male,Downers Grove,IL,Illinois,60515,United States,North America,12/22/2001
1858251,Phillip Harper,Male,Albany,GA,Georgia,31701,United States,North America,5/3/1943
1858284,Karen Rodriguez,Female,Golden,CO,Colorado,80401,United States,North America,3/12/1960
1858292,Dolly Pond,Female,Houston,TX,Texas,77026,United States,North America,2/1/1950
1858660,Avis Hunter,Female,Woodland Hills,CA,California,91303,United States,North America,1/23/1975
1858665,Myrtice Cottrell,Female,Philadelphia,PA,Pennsylvania,19108,United States,North America,3/21/1978
1858749,Constance Schimke,Female,Lyndhurst,NJ,New Jersey,7071,United States,North America,10/9/1983
1858814,Jill Ward,Female,Glenbrook,NV,Nevada,89413,United States,North America,12/30/1952
1858963,Thomas Moore,Male,New Haven,CT,Connecticut,6510,United States,North America,7/10/1966
1859011,David Chaves,Male,Wayne,NJ,New Jersey,7477,United States,North America,12/26/1978
1859121,Michael Panos,Male,Tallahassee,FL,Florida,32301,United States,North America,12/1/1936
1859167,Ashley Hall,Female,Irving,TX,Texas,75038,United States,North America,8/8/1975
1859258,Kimberly Wright,Female,New Brunswick,NJ,New Jersey,8901,United States,North America,7/2/1940
1859434,Clarence Dunlap,Male,Willow,AK,Alaska,99688,United States,North America,4/21/1945
1859603,Angela Beall,Female,Piscataway,NJ,New Jersey,8854,United States,North America,2/28/1992
1859707,Wayne Snider,Male,San Antonio,TX,Texas,78258,United States,North America,12/13/1972
1859740,Catherine Keller,Female,Orlando,FL,Florida,32805,United States,North America,1/20/1939
1859768,Betty Holmes,Female,Sterling,IL,Illinois,61081,United States,North America,9/17/1938
1859855,Richard Hartman,Male,Salisbury,MD,Maryland,21875,United States,North America,7/30/1955
1859902,Elbert Quinn,Male,Corpus Christi,TX,Texas,78405,United States,North America,7/8/1954
1860085,Ruth Adams,Female,Del Rio,TX,Texas,78840,United States,North America,1/19/1965
1860133,Victor Bills,Male,Grand Rapids,MI,Michigan,49503,United States,North America,5/18/1969
1860245,Mary Williams,Female,Minneapolis,MN,Minnesota,55415,United States,North America,12/25/1978
1860389,Joseph Teeter,Male,Southfield,MI,Michigan,48075,United States,North America,12/23/1952
1860488,Daniel Sherman,Male,Everett,WA,Washington,98201,United States,North America,6/11/1961
1860591,Ruthie Armstead,Female,Northglenn,CO,Colorado,80221,United States,North America,7/23/1975
1860639,Cheryl Noah,Female,Salt Lake City,UT,Utah,84106,United States,North America,4/23/1976
1860642,Nancy Sherman,Female,Medford,MN,Minnesota,55049,United States,North America,12/4/1973
1861020,Scott Fullen,Male,Waimea,HI,Hawaii,96796,United States,North America,1/15/1999
1861166,Jada Rios,Female,Houston,TX,Texas,77030,United States,North America,9/19/1962
1861173,Marion Henry,Male,Portland,PA,Pennsylvania,97205,United States,North America,2/8/1976
1861203,Ellen Eskew,Female,New Orleans,LA,Louisiana,70112,United States,North America,6/18/1968
1861290,Thomas Odaniel,Male,Wisconsin Rapids,WI,Wisconsin,54494,United States,North America,9/7/1935
1861308,Maria Murray,Female,Deerfield Beach,FL,Florida,33441,United States,North America,8/3/1995
1861354,Ann Chafin,Female,Los Angeles,CA,California,90022,United States,North America,12/4/2000
1861363,Mike Cole,Male,Spokane,WA,Washington,99201,United States,North America,2/10/1968
1861576,Jeffrey Rodriguez,Male,Dallas,TX,Texas,75287,United States,North America,7/16/1974
1861686,Henrietta Kinlaw,Female,Greenwood Lake,NY,New York,10925,United States,North America,11/15/1948
1861844,Holly Prichard,Female,Morgantown,WV,West Virginia,26505,United States,North America,5/4/1988
1862500,Elizabeth Turner,Female,Philadelphia,NJ,New Jersey,19123,United States,North America,2/22/1967
1862520,Karl Flores,Male,Cayce,SC,South Carolina,29033,United States,North America,4/27/1997
1862524,Patricia Vaughn,Female,Redlands,CA,California,92373,United States,North America,3/25/1989
1862622,Ralph Flakes,Male,Stamford,CT,Connecticut,6902,United States,North America,12/7/1973
1862651,Stephanie Dudley,Female,Petaluma,CA,California,94952,United States,North America,1/7/1945
1862990,Joyce Scott,Female,Carlsbad,CA,California,92008,United States,North America,8/26/1968
1863297,Scot Johnson,Male,Poughkeepsie,NY,New York,12601,United States,North America,1/19/1956
1863384,Marion Stewart,Female,Pomona,CA,California,91766,United States,North America,12/4/1952
1863578,Marivel Eberhart,Female,Eugene,OR,Oregon,97401,United States,North America,8/8/1959
1864077,Todd Favreau,Male,Hamilton,OH,Ohio,45011,United States,North America,11/24/1975
1864354,Bonnie Benoit,Female,Lubbock,TX,Texas,79401,United States,North America,6/2/1963
1864461,Roger Stevenson,Male,Hanceville,AL,Alabama,35077,United States,North America,8/3/1938
1864481,James Mims,Male,Lake Mills,IA,Iowa,50450,United States,North America,11/23/1971
1864541,Courtney Gossett,Female,Bryan,TX,Texas,77803,United States,North America,8/27/1982
1864693,Susan McDonald,Female,Los Angeles,CA,California,90017,United States,North America,7/13/1991
1864772,Theresia Thompson,Female,Grove City,PA,Pennsylvania,16127,United States,North America,11/8/1969
1865096,Lillian Moncrief,Female,Huntington,WV,West Virginia,25705,United States,North America,7/19/1965
1865137,Judy Kincade,Female,Houston,TX,Texas,77023,United States,North America,9/9/1957
1865183,Paula Boyd,Female,Xenia,OH,Ohio,45385,United States,North America,1/13/1938
1865189,Joseph Mullins,Male,Albany,GA,Georgia,31701,United States,North America,10/19/1946
1865278,Ann Neill,Female,New York,NY,New York,10011,United States,North America,2/4/1966
1865305,Laura White,Female,Irvine,CA,California,92664,United States,North America,6/20/1963
1865362,Kevin Oldenburg,Male,Piscataway,NJ,New Jersey,8854,United States,North America,1/31/1960
1865399,Evelyn Hooker,Female,Oswego,KS,Kansas,67356,United States,North America,2/22/1951
1865461,Jack Harris,Male,San Bernardino,CA,California,92401,United States,North America,11/13/1984
1865468,Frederick Zawacki,Male,Dallas,TX,Texas,75207,United States,North America,4/7/1962
1865702,Paul Peck,Male,Calhan,CO,Colorado,80808,United States,North America,7/25/1965
1865718,Paul Alexander,Male,Youngstown,OH,Ohio,44506,United States,North America,6/23/1941
1865833,Evelyn Peck,Female,East Syracuse,NY,New York,13057,United States,North America,2/23/1998
1865857,Jose Pimentel,Male,Harrisburg,PA,Pennsylvania,17116,United States,North America,2/29/1968
1865927,Luther Dickerson,Male,Chantilly,VA,Virginia,20151,United States,North America,1/31/1975
1866061,Thomas McElhannon,Male,Chico,CA,California,95928,United States,North America,5/16/2000
1866245,Elliott Velazquez,Male,Lake Benton,MN,Minnesota,56149,United States,North America,12/8/1990
1866388,Sandra Robinson,Female,Conway,SC,South Carolina,29526,United States,North America,7/27/1942
1866421,Melanie Ward,Female,San Ramon,CA,California,94583,United States,North America,1/22/1958
1866451,Jeremiah Bruce,Male,Sayville,NY,New York,11782,United States,North America,10/7/1956
1866637,Douglas McCampbell,Male,Toledo,OH,Ohio,43609,United States,North America,12/1/1964
1866870,Howard Cooper,Male,New York,NY,New York,10019,United States,North America,1/12/1950
1867076,Ben Jorge,Male,Penns Neck,NJ,New Jersey,8540,United States,North America,11/7/1948
1867082,Robert Reagan,Male,Springfield,IL,Illinois,62707,United States,North America,6/1/2001
1867250,Galen Furman,Male,Chicago,IL,Illinois,60610,United States,North America,7/28/1980
1867252,Judith Booker,Female,Lyons,OR,Oregon,97358,United States,North America,8/30/1996
1867338,Fredrick Walsh,Male,Sioux Falls,SD,South Dakota,57102,United States,North America,10/24/1971
1867408,Billie Bobo,Female,Arlington,TN,Tennessee,38002,United States,North America,7/3/1968
1867738,Martha Jacobsen,Female,Salisbury,MD,Maryland,21804,United States,North America,6/21/1960
1867941,Salvador Bickford,Male,Lexington,KY,Kentucky,40505,United States,North America,7/25/1953
1868016,Tyrone Hodge,Male,Miami,FL,Florida,33179,United States,North America,3/14/1948
1868062,Mary Mason,Female,Walnut Creek,CA,California,94597,United States,North America,9/24/1975
1868176,Amanda Tobin,Female,Miami,FL,Florida,33165,United States,North America,5/10/1989
1868588,Shane Harry,Male,Greenville,CA,California,95947,United States,North America,4/15/1963
1869091,Donna Miller,Female,Palm Springs,CA,California,92262,United States,North America,10/12/1971
1869148,Richard Woods,Male,Pittsburgh,PA,Pennsylvania,15222,United States,North America,7/29/1985
1869336,Carmen Simons,Female,Oakland,CA,California,94612,United States,North America,8/23/1973
1869542,Eleanor Gribble,Female,Philadelphia,PA,Pennsylvania,19103,United States,North America,2/13/1946
1869574,Melissa Mosley,Female,Ferguson,MO,Missouri,63135,United States,North America,11/27/1974
1869727,Ashley Conti,Female,Fort Worth,KS,Kansas,76102,United States,North America,1/29/1943
1869800,Rita Sangster,Female,El Cajon,CA,California,92020,United States,North America,10/21/1942
1870033,Lynn Bierman,Female,New York,NY,New York,10038,United States,North America,4/24/1951
1870208,Joseph Davis,Male,Sacramento,CA,California,95814,United States,North America,9/25/1994
1870226,Ty Jones,Male,Garden City,NY,New York,11530,United States,North America,5/15/1936
1870287,Linda Giroux,Female,Elizabeth City,NC,North Carolina,27909,United States,North America,10/2/1963
1870431,Michael Damato,Male,Clinton,IL,Illinois,61727,United States,North America,12/30/1976
1870500,Charles Stanley,Male,Dixon,IL,Illinois,61021,United States,North America,7/12/1979
1870589,Carmen Cornwell,Female,Syracuse,NY,New York,13202,United States,North America,1/24/1977
1870661,Melvin Miller,Male,Los Angeles,CA,California,90071,United States,North America,3/6/1937
1870842,Wilfred Ryan,Male,Las Vegas,NV,Nevada,89101,United States,North America,7/6/1999
1870877,George Baca,Male,Washington,VA,Virginia,20005,United States,North America,5/9/1972
1871089,Kathleen Clarke,Female,Machias,ME,Maine,4654,United States,North America,6/5/1953
1871157,Roger Young,Male,El Paso,TX,Texas,79924,United States,North America,11/25/1977
1871379,Edna Newsome,Female,Loyalton,CA,California,96118,United States,North America,5/9/1942
1871416,Ryan Fisher,Male,Atlanta,GA,Georgia,30338,United States,North America,5/13/1964
1871454,Thomas Blackman,Male,Columbus,OH,Ohio,43215,United States,North America,4/17/1974
1871472,Enrique Clay,Male,Reno,NV,Nevada,89501,United States,North America,10/31/1942
1871500,Lena Pearson,Female,Kirkwood,MO,Missouri,63122,United States,North America,3/11/1947
1871990,Traci Butler,Female,Mount Vernon,WA,Washington,98273,United States,North America,2/19/1994
1872005,Natalya Fuhrman,Female,Dublin,OH,Ohio,43017,United States,North America,9/18/1946
1872046,Randolph Epperly,Male,Plymouth,IN,Indiana,46563,United States,North America,7/23/1981
1872178,Herman Jackson,Male,Mc Kinney,TX,Texas,75069,United States,North America,5/27/1972
1872284,Thomas Bailey,Male,Baltimore,MD,Maryland,21201,United States,North America,6/22/1953
1872442,James Trussell,Male,Lancaster,PA,Pennsylvania,17602,United States,North America,1/23/1999
1872529,Justin Harms,Male,San Jose,CA,California,95113,United States,North America,5/20/1985
1872587,Heather Holston,Female,Bolton,MA,Massachusetts,1740,United States,North America,7/20/1948
1873593,Linda Morris,Female,Boulder,CO,Colorado,80301,United States,North America,1/2/1996
1873607,Jennifer Kirkland,Female,Lenoir,NC,North Carolina,28645,United States,North America,5/5/1991
1873740,Carson Bryant,Male,Houlton,WI,Wisconsin,55082,United States,North America,3/16/1945
1873895,Marcella Southworth,Female,Lexington,KY,Kentucky,40507,United States,North America,6/27/1977
1874014,Tamara Lever,Female,Dillon,CO,Colorado,80435,United States,North America,1/8/1993
1874019,Rosa Adams,Female,Tacoma,WA,Washington,98402,United States,North America,2/25/1968
1874020,Homer Wilton,Male,Lexington,KY,Kentucky,40507,United States,North America,1/7/1990
1874057,Rachel Cline,Female,Bonners Ferry,ID,Idaho,83805,United States,North America,11/2/1945
1874375,Oliver Scott,Male,Greensboro,NC,North Carolina,27401,United States,North America,7/11/1977
1874501,Lawrence Marquez,Male,New York,NY,New York,10011,United States,North America,2/1/1992
1874507,Philip Watters,Male,Seattle,WA,Washington,98105,United States,North America,6/4/1936
1874700,Daniel Loredo,Male,Fayetteville,NC,North Carolina,28306,United States,North America,12/8/1935
1874916,Marshall Cruz,Male,Garland,TX,Texas,75040,United States,North America,6/4/1962
1875275,Daniel Talley,Male,Southfield,MI,Michigan,48075,United States,North America,11/28/1951
1875566,Clyde Lopez,Female,Garden City,NY,New York,11530,United States,North America,4/25/1968
1875792,Raymond Whitehurst,Male,New York,NY,New York,10019,United States,North America,2/8/1995
1875921,John Black,Male,Okeechobee,FL,Florida,34974,United States,North America,5/4/1999
1875946,Ethel Long,Female,St Louis,MO,Missouri,63101,United States,North America,11/24/1958
1876093,Lloyd Salas,Male,New York,NY,New York,10013,United States,North America,11/3/1979
1876132,Jack Frederick,Male,Memphis,TN,Tennessee,38128,United States,North America,4/4/1985
1876269,Dennis Martin,Male,Racine,WI,Wisconsin,53403,United States,North America,3/18/1955
1876912,Gary Gonzalez,Male,Chicago,IL,Illinois,60601,United States,North America,7/15/1950
1877016,Kirk Wurm,Male,Bear River City,UT,Utah,84301,United States,North America,7/29/1982
1877046,Michael Keefer,Male,Englewood,CO,Colorado,80112,United States,North America,6/30/1964
1877054,Tommie Fannin,Female,Goshen,NY,New York,10924,United States,North America,5/18/1940
1877176,Ivory Aldridge,Female,Irving,TX,Texas,75038,United States,North America,5/31/1985
1877381,Mark Walton,Male,Beltsville,MD,Maryland,20705,United States,North America,5/8/1949
1877525,Raymond Henry,Male,San Diego,CA,California,92121,United States,North America,11/26/1954
1877532,Frances Holst,Female,Mansfield,OH,Ohio,44902,United States,North America,9/25/1979
1877568,Joseph Flores,Male,San Francisco,CA,California,94124,United States,North America,7/15/1970
1877744,Jennifer Whisenant,Female,Draper,UT,Utah,84020,United States,North America,1/3/1972
1877836,Isabelle Harris,Female,Wichita,KS,Kansas,67202,United States,North America,6/8/1973
1878087,Darin Ball,Male,Asheville,NC,North Carolina,28801,United States,North America,5/19/1951
1878163,Darci Dorsey,Female,Rupert,ID,Idaho,83350,United States,North America,9/17/1985
1878175,Florence Bridgers,Female,Brooksville,FL,Florida,34610,United States,North America,4/16/1965
1878210,Fay Riggins,Female,Arlington,VA,Virginia,22201,United States,North America,12/14/1936
1878446,Annette Deleon,Female,Madison,WI,Wisconsin,53718,United States,North America,2/3/2001
1878531,Marilyn Monroe,Female,Wayne,NJ,New Jersey,7477,United States,North America,2/16/1936
1878787,Susan Lemley,Female,Easton,PA,Pennsylvania,18042,United States,North America,7/17/2001
1878834,Randy Krebs,Male,San Diego,CA,California,92111,United States,North America,5/24/1948
1878939,Suzanne Jones,Female,Jackson,MS,Mississippi,39201,United States,North America,11/30/1970
1878966,Lisa Roux,Female,Pine Bluff,AR,Arkansas,71601,United States,North America,11/24/1958
1878983,Thomas Engle,Male,Chico,CA,California,95928,United States,North America,2/2/1993
1878988,Justin Peters,Male,Westland,MI,Michigan,48185,United States,North America,12/13/1985
1879346,Daniel Turner,Male,Bridgeville,PA,Pennsylvania,15017,United States,North America,10/16/1995
1879578,Julia Barnes,Female,Salinas,CA,California,93901,United States,North America,4/12/1972
1879693,Anne Simmerman,Female,Auburndale,FL,Florida,33823,United States,North America,4/9/1958
1879735,Robin Conway,Female,Phoenix,AZ,Arizona,85003,United States,North America,7/1/1982
1880031,Sean Morrison,Male,Dunn Center,ND,North Dakota,58626,United States,North America,9/18/1982
1880288,Betty Gadbois,Female,Miami,FL,Florida,33145,United States,North America,6/19/1979
1880406,James Claudio,Male,Falls Church,VA,Virginia,22042,United States,North America,5/27/1946
1880655,Samantha Alexander,Female,Tigard,OR,Oregon,97223,United States,North America,12/7/1974
1880727,Steven Reid,Male,Meridian,ID,Idaho,83642,United States,North America,5/16/2000
1880784,Jody Summer,Female,Forest Hills,NY,New York,11375,United States,North America,8/15/1997
1880923,June Cramer,Female,Nichols,NY,New York,13812,United States,North America,2/5/1975
1881107,David Weeks,Male,Jersey City,NJ,New Jersey,7305,United States,North America,6/3/1959
1881517,Jacqueline Bennett,Female,Lansing,MI,Michigan,48933,United States,North America,7/30/1980
1881543,Bret Wilson,Male,Philadelphia,DE,Delaware,19106,United States,North America,11/6/1941
1881758,Cathy Hummel,Female,Jackson,NC,North Carolina,27845,United States,North America,8/10/1944
1882011,William Johnson,Male,Chattanooga,TN,Tennessee,37403,United States,North America,8/11/1957
1882071,Kristen Molinari,Female,Chicago,IL,Illinois,60631,United States,North America,11/28/1944
1882274,Peter Moseley,Male,Tallahassee,FL,Florida,32311,United States,North America,5/24/1937
1882501,Gina Mitchell,Female,Arlington,VA,Virginia,22201,United States,North America,6/16/1986
1882504,Nathan Durden,Male,Chicago,IL,Illinois,60606,United States,North America,3/1/1963
1882512,Ann Castillo,Female,Saint Louis,MO,Missouri,63119,United States,North America,3/11/1968
1882594,Haley Cassell,Female,Burbank,CA,California,91504,United States,North America,1/19/1985
1882911,Nickolas Foster,Male,Orlando,FL,Florida,32805,United States,North America,11/14/1990
1882958,Robert Moore,Male,Gulfport,MS,Mississippi,39503,United States,North America,2/21/1942
1883496,Florence Badger,Female,Hartford,CT,Connecticut,6103,United States,North America,4/18/1946
1883630,Robert Segura,Male,Adams,OK,Oklahoma,73901,United States,North America,10/29/1987
1883710,Esther Jenkins,Female,Lexington,KY,Kentucky,40507,United States,North America,5/16/1949
1883755,Michelle Spencer,Female,Oakland,CA,California,94612,United States,North America,1/30/1968
1883820,Jake Lee,Male,Syracuse,NY,New York,13202,United States,North America,8/10/1940
1883844,Harry Kaplan,Male,Camden,NJ,New Jersey,8102,United States,North America,5/18/1964
1883941,Michael Emery,Male,Bastrop,LA,Louisiana,71220,United States,North America,4/25/1996
1883981,Pearlie Rice,Female,Brooklyn,NY,New York,11235,United States,North America,4/20/1987
1884026,David White,Male,Bronx,NY,New York,10467,United States,North America,5/16/1938
1884596,Jason Harrison,Male,Toledo,OH,Ohio,43607,United States,North America,2/4/1998
1884616,Katharine Main,Female,Myrtle Beach,SC,South Carolina,29577,United States,North America,5/11/1987
1884663,Karen Jones,Female,Lacassine,LA,Louisiana,70650,United States,North America,9/30/1970
1884718,Mark Robertson,Male,Boston,MA,Massachusetts,2110,United States,North America,4/13/1983
1884908,Eric Ellis,Male,Lock Haven,PA,Pennsylvania,17745,United States,North America,12/3/1953
1885023,Lauren Forsythe,Female,Warren,MI,Michigan,48093,United States,North America,10/26/1984
1885114,Melody Morales,Female,Fort Collins,CO,Colorado,80524,United States,North America,9/24/1985
1885279,Carla Hastings,Female,Southfield,MI,Michigan,48075,United States,North America,8/1/1971
1885351,Dennis Richards,Male,Boise,ID,Idaho,83702,United States,North America,4/16/2001
1885398,James Hopkins,Male,Bradford,PA,Pennsylvania,16701,United States,North America,11/25/1962
1885532,Diane Miller,Female,Viking,MN,Minnesota,56760,United States,North America,1/3/1971
1885716,Mary Shaw,Female,Memphis,TN,Tennessee,38115,United States,North America,10/7/1938
1885738,Mary Barnhart,Female,Waldorf,MD,Maryland,20601,United States,North America,11/19/1994
1885765,Stephen Martel,Male,Crafton,PA,Pennsylvania,15205,United States,North America,10/6/1980
1885890,Arthur Hughey,Male,Meriden,CT,Connecticut,6450,United States,North America,4/10/1952
1885909,Patricia Ramos,Female,Harrisonburg,VA,Virginia,22801,United States,North America,6/24/1992
1885990,Mary Doty,Female,Whitesville,MO,Missouri,64480,United States,North America,5/17/1952
1886071,John Hazelip,Male,Little Rock,AR,Arkansas,72201,United States,North America,2/24/1958
1886283,Maria Gallimore,Female,Cambridge,MA,Massachusetts,2141,United States,North America,7/10/1948
1886388,Carol Miller,Female,Oakland,CA,California,94612,United States,North America,9/29/1955
1886594,Clinton Montgomery,Male,Fremont,MI,Michigan,49412,United States,North America,4/16/1964
1886699,Janet Hartnett,Female,Pittsburgh,PA,Pennsylvania,15219,United States,North America,3/21/1994
1886764,Warren King,Male,Maple Heights,OH,Ohio,44137,United States,North America,7/30/1997
1886776,Cierra Turner,Female,Galvez,LA,Louisiana,70769,United States,North America,6/21/1975
1886932,Christine Jackson,Female,Finleyville,PA,Pennsylvania,15332,United States,North America,11/4/1973
1886968,James Henrickson,Male,Little Rock,AR,Arkansas,72212,United States,North America,4/3/1954
1887153,Jesse Steppe,Male,Oklahoma City,OK,Oklahoma,73113,United States,North America,4/16/1960
1887180,Jeanne Wilson,Female,Middletown,OH,Ohio,45044,United States,North America,9/16/1965
1887326,Gilbert Hackworth,Male,Milpitas,CA,California,95035,United States,North America,2/27/1938
1887449,Charles Le,Male,Cleveland,OH,Ohio,44113,United States,North America,8/24/1964
1887539,May Vincent,Female,Mineola,NY,New York,11501,United States,North America,4/22/1979
1887604,Brian Blake,Male,Severna Park,MD,Maryland,21146,United States,North America,10/16/1957
1887682,Ronnie Williams,Male,Scotia,NE,Nebraska,68875,United States,North America,7/25/1985
1887933,Lisa Morales,Female,Columbia,SC,South Carolina,29201,United States,North America,10/6/1946
1888089,Brenda Cuyler,Female,Kenton,TN,Tennessee,38233,United States,North America,10/6/1991
1888484,Robert Rowley,Male,Grand Prairie,TX,Texas,75050,United States,North America,11/2/1982
1888531,Melvin Fitzgerald,Male,Damon,TX,Texas,77430,United States,North America,5/31/1999
1888585,Carlos Aquino,Male,Plantation,FL,Florida,33324,United States,North America,12/16/1971
1888911,Roland Sanders,Male,Silver Bay,MN,Minnesota,56414,United States,North America,6/4/1937
1888971,Sherry Salazar,Female,Los Angeles,CA,California,90017,United States,North America,4/8/1936
1889142,Samuel Vann,Male,Seattle,WA,Washington,98109,United States,North America,1/23/1937
1889189,Birdie Johnson,Female,Goshen,UT,Utah,84633,United States,North America,8/13/1993
1889224,Leon Valdez,Male,Columbus,OH,Ohio,43215,United States,North America,6/18/1942
1889240,Claudio Hamby,Male,Rochester Hills,MI,Michigan,48306,United States,North America,10/19/1960
1889574,Maurice Hamilton,Male,Chattanooga,TN,Tennessee,37403,United States,North America,5/18/1947
1889587,William Hamilton,Male,Everest,KS,Kansas,66424,United States,North America,10/10/1995
1889635,Romeo Day,Male,Irvine,CA,California,92664,United States,North America,12/17/1947
1889903,Andrea Stinchcomb,Female,Jackson,MS,Mississippi,39201,United States,North America,11/11/1987
1889918,Claretta Lee,Female,Tarpon Springs,FL,Florida,34689,United States,North America,1/25/1967
1889963,Betty Earnest,Female,Burlington,IA,Iowa,52601,United States,North America,4/30/1987
1890381,Jesse Hammock,Male,Pensacola,FL,Florida,32501,United States,North America,12/22/1995
1890413,David Anaya,Male,Little Rock,AR,Arkansas,72211,United States,North America,12/31/1979
1890640,Dorothy Chipman,Female,West Milford,WV,West Virginia,26451,United States,North America,4/15/1971
1890777,Bridget James,Female,Bethalto,IL,Illinois,62010,United States,North America,5/18/1948
1890847,Jessica Small,Female,Colorado Springs,CO,Colorado,80915,United States,North America,10/28/1945
1891277,Mark Williams,Male,Rochester,NY,New York,14620,United States,North America,10/12/1992
1891392,Conrad Sumner,Male,Long Beach,CA,California,90807,United States,North America,2/5/1978
1891465,Kristen Okeefe,Female,Philadelphia,PA,Pennsylvania,19146,United States,North America,10/11/1953
1891501,Marty Wells,Male,Dalton,GA,Georgia,30720,United States,North America,10/9/1992
1891564,Donna Woods,Female,Columbia,SC,South Carolina,29210,United States,North America,3/31/1976
1891647,Margaret Santiago,Female,La Mesa,CA,California,91941,United States,North America,6/21/1949
1891818,Timothy McIntosh,Male,Jacksonville,FL,Florida,32258,United States,North America,5/18/1962
1891930,Shawn Lee,Male,Ross,ND,North Dakota,58776,United States,North America,11/25/1996
1891950,Giovanna Florio,Female,York,PA,Pennsylvania,17401,United States,North America,1/26/1957
1891992,Larry Cooper,Male,Chester,NY,New York,10918,United States,North America,2/25/1940
1892189,Marie Strickland,Female,Rohnert Park,CA,California,94928,United States,North America,12/17/1960
1892205,Terry Walker,Female,Redwood City,CA,California,94063,United States,North America,9/28/1992
1892265,Jimmy Mathison,Male,Waxahachie,TX,Texas,75165,United States,North America,10/7/1957
1892320,Susan Schroeder,Female,Denison,TX,Texas,75020,United States,North America,7/14/1972
1892367,Alta Heise,Female,Nashville,TN,Tennessee,37204,United States,North America,8/21/1959
1892488,Ryan Kuhn,Male,Raleigh,NC,North Carolina,27601,United States,North America,3/4/1960
1892614,Richard Cousins,Male,State College,PA,Pennsylvania,16803,United States,North America,6/28/1989
1892767,Gary Ward,Male,East Hampton,NY,New York,11937,United States,North America,1/8/1952
1893372,Nathan Sutton,Male,Lexington,KY,Kentucky,40505,United States,North America,3/17/1944
1893377,Victor Moore,Male,Camdenton,MO,Missouri,65020,United States,North America,3/5/1971
1893487,Dillon Pigford,Male,Las Vegas,NV,Nevada,89119,United States,North America,6/16/1952
1893526,David Stewart,Male,New York,NY,New York,10011,United States,North America,3/2/1981
1893682,Willard Smith,Male,Madison,WI,Wisconsin,53718,United States,North America,9/11/1943
1893783,William Hinton,Male,Jackson,MS,Mississippi,39211,United States,North America,2/22/1982
1893869,Saul McFadden,Male,Jackson,MS,Mississippi,39213,United States,North America,5/28/1950
1894588,Paula Dobson,Female,Bessemer,AL,Alabama,35020,United States,North America,1/8/1978
1894779,Rosemary Lemons,Female,Lewisville,TX,Texas,75067,United States,North America,5/29/1961
1894812,Betty Cano,Female,Nashua,NH,New Hampshire,3061,United States,North America,4/29/2001
1894995,Dana Bruce,Male,Tacoma,WA,Washington,98499,United States,North America,6/2/1984
1895173,Sherry Volz,Female,Wilmington,DE,Delaware,19801,United States,North America,2/2/1979
1895182,Jessica Watson,Female,Burlington,VT,Vermont,5401,United States,North America,11/24/1998
1895245,Linda Virgin,Female,Tifton,GA,Georgia,31794,United States,North America,8/7/1995
1895594,David Murley,Male,Camden,NJ,New Jersey,8102,United States,North America,7/4/1954
1895637,Eva Parker,Female,Milwaukee,WI,Wisconsin,53221,United States,North America,1/5/1962
1895744,Lynn Ruggles,Female,Arlington,VA,Virginia,22204,United States,North America,4/12/1981
1895963,Andrea Marks,Female,Dayton,OH,Ohio,45407,United States,North America,2/4/1978
1896050,Clarence Stitt,Male,West Union,IA,Iowa,52175,United States,North America,7/18/1976
1896161,Andre Easterling,Male,Omaha,NE,Nebraska,68114,United States,North America,8/12/1967
1896473,Ericka Halcomb,Female,Saginaw,MI,Michigan,48607,United States,North America,9/15/1941
1896531,Harold Vang,Male,Peekskill,NY,New York,10566,United States,North America,4/7/1982
1896611,David Rodriguez,Male,Buffalo,NY,New York,14202,United States,North America,2/20/1965
1897043,Edward Newman,Male,Columbus,OH,Ohio,43201,United States,North America,11/28/1987
1897140,Tammy Dunning,Female,Baltimore,MD,Maryland,21201,United States,North America,7/22/1939
1897230,Thomas Johnson,Male,Westborough,MA,Massachusetts,1581,United States,North America,3/7/1969
1897695,William Harper,Male,Andover,KS,Kansas,67002,United States,North America,9/16/1964
1897818,Robert Runnels,Male,Oklahoma City,OK,Oklahoma,73105,United States,North America,8/27/1984
1897822,Jessie Waddy,Female,Jacksonville,FL,Florida,32216,United States,North America,9/18/1945
1898056,Francis Winburn,Male,Rapid City,SD,South Dakota,57701,United States,North America,7/30/1986
1898417,Theresa Keller,Female,Aurora,CO,Colorado,80014,United States,North America,5/30/1994
1898526,Danny Smith,Male,Providence,RI,Rhode Island,2906,United States,North America,8/21/1956
1898765,Melissa Gutierrez,Female,Lead Hill,AR,Arkansas,72644,United States,North America,6/4/1995
1898949,Robert Padula,Male,Phoenix,AZ,Arizona,85033,United States,North America,11/13/1998
1899049,Sonya Mundy,Female,Harlingen,TX,Texas,78550,United States,North America,6/30/1962
1899152,James Whyte,Male,Lexington,NC,North Carolina,27292,United States,North America,2/5/2001
1899416,Javier Cushing,Male,Little Rock,OK,Oklahoma,72201,United States,North America,1/27/1941
1899495,John Sherrer,Male,Las Cruces,NM,New Mexico,88005,United States,North America,10/31/1940
1899770,Robert Wilson,Male,San Francisco,CA,California,94143,United States,North America,12/9/1953
1899782,Jack Deaton,Male,Chicago,IL,Illinois,60610,United States,North America,7/21/1963
1899970,Dale Lerch,Female,Fort Myers,FL,Florida,33901,United States,North America,10/7/1937
